Product Name,Sales,Profit
Avery 520,2.52,0.882
Bretford CR4500 Series Slim Rectangular Table,1218.735,-121.8735
Avery 52,5.904,1.9926
Southworth 25% Cotton Granite Paper & Envelopes,15.696,5.1012
"Master Caster Door Stop, Brown",6.096,-3.9624
"Global Stack Chair without Arms, Black",41.568,2.598
Bevis Steel Folding Chairs,230.28,23.028
"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",18.288,5.715
Avery 498,5.78,2.7166
Fellowes Binding Cases,121.68,38.025
Design Ebony Sketching Pencil,4.17,1.0842
"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",67.04,6.704
Eldon Simplefile Box Office,37.32,10.4496
Avery 517,18.45,8.6715
Xerox 214,25.92,12.4416
Canon imageCLASS 2200 Advanced Copier,11199.968,3919.9888
Polycom CX600 IP Phone VoIP phone,2399.6,647.892
Globe Weis Peel & Seel First Class Envelopes,63.9,28.755
i.Sound Portable Power - 8000 mAh,52.99,0.529899999999998
SanDisk Cruzer 32 GB USB Flash Drive,60.864,9.1296
Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop,652.995,-935.9595
Accohide Poly Flexible Ring Binders,11.22,-7.48
Xerox 1952,14.94,7.0218
24-Hour Round Wall Clock,39.96,17.1828
SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,42.624,4.2624
SAFCO Arco Folding Chair,220.96,24.858
Stackable Trays,4.928,0.739199999999999
Wilson Jones Turn Tabs Binder Tool for Ring Binders,7.23,-5.784
Fellowes Super Stor/Drawer Files,323.1,61.389
"TOPS Voice Message Log Book, Flash Format",19.04,9.3296
Angle-D Ring Binders,13.128,4.2666
Boston 1730 StandUp Electric Pencil Sharpener,64.14,16.6764
Safco Contoured Stacking Chairs,858.24,143.04
Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand ,29.99,2.999
White Computer Printout Paper by Universal,186.048,67.4424
Motorola L804,36.792,4.1391
"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",18.624,6.2856
"Executive Impressions 13"" Clairmont Wall Clock",57.69,23.6529
"GBC Laser Imprintable Binding System Covers, Desert Sand",42.81,20.1207
Xerox 2000,12.96,6.2208
"3M Polarizing Task Lamp with Clamp Arm, Light Gray",821.88,213.6888
Plantronics Cordless Phone Headset with In-line Volume - M214C,104.85,28.3095
Bestar Classic Bookcase,424.9575,19.998
Avery Non-Stick Binders,10.776,3.5022
"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",11.784,4.2717
Green Bar Computer Printout Paper,164.88,80.7912
"Global Adaptabilites Bookcase, Cherry/Storm Gray Finish",1292.94,77.5763999999999
"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",25.584,8.9544
"Mini 13-1/2 Capacity Data Binder Rack, Pearl",261.74,65.435
Avery 514,14.4,7.056
Convenience Packs of Business Envelopes,10.86,5.1042
SAFCO Arco Folding Chair,883.84,99.4319999999999
Google Nexus 5,1979.89,494.9725
"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",79.96,35.982
Acco 3-Hole Punch,8.76,4.2048
Avery 499,3.984,1.2948
Bevis 44 x 96 Conference Tables,370.62,-142.071
Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,2.742,-2.0108
Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,79.512,20.8719
Easy-staple paper,28.352,9.5688
"Global Deluxe Stacking Chair, Gray",40.784,4.5882
Fellowes Advanced Computer Series Surge Protectors,105.96,29.6688
Xerox 1913,166.44,79.8912
Global Italian Leather Office Chair,785.88,212.1876
Advantus Motivational Note Cards,26.2,12.838
Tennsco 6- and 18-Compartment Lockers,1325.85,238.653
Xerox 1888,166.44,79.8912
Pencil and Crayon Sharpener,8.76,0.7665
Belkin 5 Outlet SurgeMaster Power Centers,43.584,4.3584
"Wilson Jones 1"" Hanging DublLock Ring Binders",11.088,-8.1312
"Avery Trapezoid Extra Heavy Duty 4"" Binders",25.164,-16.776
Avery Durable Binders,14.4,7.056
Logitech G19 Programmable Gaming Keyboard,619.95,111.591
"Avery Flip-Chart Easel Binder, Black",89.52,42.0744
I.R.I.S IRISCard Anywhere 5 Card Scanner,350.973,152.0883
"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",164.99,49.497
Satellite Sectional Post Binders,312.552,101.5794
"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",95.952,29.985
Pressboard Data Binders by Wilson Jones,3.204,-2.4564
Ibico Presentation Index for Binding Systems,3.98,-6.567
"Adams ""While You Were Out"" Message Pads",15.7,7.065
BIC Brite Liner Grip Highlighters,5.248,1.64
Storex Dura Pro Binders,5.346,-4.455
"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",15.48,5.6115
AT&T 17929 Lendline Telephone,108.576,8.1432
"Contract Clock, 14"", Brown",109.9,37.366
"Executive Impressions 13"" Clairmont Wall Clock",15.384,4.0383
Xerox 1912,30.352,10.6232
Hewlett-Packard Deskjet 6540 Color Inkjet Printer,821.3,-16.426
Cisco TelePresence System EX90 Videoconferencing Unit,22638.48,-1811.0784
Xerox 195,21.376,7.4816
Avery Fluorescent Highlighter Four-Color Set,8.016,1.002
"Executive Impressions 13"" Clairmont Wall Clock",30.768,8.0766
Staples,18.936,5.9175
"Dana Fluorescent Magnifying Lamp, White, 36""",122.352,15.294
Xerox 1944,116.28,56.9772
SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,132.6,17.238
Acme Elite Stainless Steel Scissors,16.68,4.3368
Xerox 215,19.44,9.3312
Xerox 1885,192.16,92.2368
"Computer Room Manger, 14""",227.36,81.8496
Bady BDG101FRU Card Printer,1919.976,215.9973
Acco D-Ring Binder w/DublLock,12.828,-8.9796
Nu-Dell Leatherette Frames,45.888,9.1776
Sanford Liquid Accent Highlighters,60.12,22.2444
AT&T CL2909,302.376,37.797
Prang Drawing Pencil Set,13.9,5.56
Plantronics Voyager Pro HD - Bluetooth Headset,129.98,62.3904
Sony 64GB Class 10 Micro SDHC R40 Memory Card,71.98,15.1158
AT&T EL51110 DECT,377.97,109.6113
"Fellowes Mobile File Cart, Black",124.36,33.5772
12-1/2 Diameter Round Wall Clock,23.976,-14.3856
OIC Bulk Pack Metal Binder Clips,8.376,2.7222
Acco 6 Outlet Guardian Premium Surge Suppressor,58.24,5.096
Acco Perma 4000 Stacking Storage Drawers,81.2,12.18
Avery 512,14.45,6.7915
GBC Recycled Regency Composition Covers,95.648,31.0856
Jabra Supreme Plus Driver Edition Headset,359.97,-71.994
Bevis Rectangular Conference Tables,350.352,-140.1408
Angle-D Ring Binders,1.641,-1.3128
Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,629.958,94.4937
Newell 311,6.63,1.7901
Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,799.96,343.9828
"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",107.53,21.506
"Logitech B530 USB Headset - headset - Full size, Binaural",73.98,19.9746
DIXON Ticonderoga Erasable Checking Pencils,5.58,2.1762
Easy-staple paper,49.12,23.0864
BlackBerry Q10,377.97,94.4925
"Adams Telephone Message Books, 5 1/4” x 11”",42.28,19.8716
Bestar Classic Bookcase,299.97,56.9943
Innergie mMini Combo Duo USB Travel Charging Kit,89.98,43.1904
Compact Automatic Electric Letter Opener,477.24,9.54480000000001
SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,25.98,1.5588
Staple envelope,46.72,17.52
"Executive Impressions 12"" Wall Clock",35.34,13.4292
"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",257.64,100.4796
netTALK DUO VoIP Telephone Service,125.976,47.241
Logitech G700s Rechargeable Gaming Mouse,79.992,21.9978
"Bevis Traditional Conference Table Top, Plinth Base",700.056,-130.0104
SanDisk Cruzer 8 GB USB Flash Drive,27.168,-1.3584
SpineVue Locking Slant-D Ring Binders by Cardinal,8.226,-6.0324
"Hon Deluxe Fabric Upholstered Stacking Chairs, Squared Back",585.552,73.194
Advantus Rolling Drawer Organizers,423.28,110.0528
Hon Olson Stacker Stools,225.296,22.5296
Prang Drawing Pencil Set,5.56,2.224
Plantronics S12 Corded Telephone Headset System,323.37,129.348
Plantronics Calisto P620-M USB Wireless Speakerphone System,783.96,68.5965
Hoover Upright Vacuum With Dirt Cup,1447.65,419.8185
Xerox 1903,11.96,5.8604
Razer Kraken PRO Over Ear PC and Music Headset,239.97,71.991
"Executive Impressions 13"" Clairmont Wall Clock",76.92,31.5372
Iceberg Mobile Mega Data/Printer Cart ,481.32,125.1432
"Wirebound Service Call Books, 5 1/2"" x 4""",48.4,23.232
Maxell 4.7GB DVD-R 5/Pack,0.99,0.4356
Canvas Sectional Post Binders,101.84,36.917
GBC Plasticlear Binding Covers,10.332,-7.5768
Wilson Jones Century Plastic Molded Ring Binders,31.155,-23.8855
Plastic Stacking Crates & Casters,8.928,0.6696
Belkin F9M820V08 8 Outlet Surge,34.384,3.86819999999999
Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,1924.16,312.676
APC 7 Outlet Network SurgeArrest Surge Protector,32.192,-80.48
Kingston Digital DataTraveler 16GB USB 2.0,50.12,-0.626500000000007
Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,47.976,1.7991
Crate-A-Files,54.5,14.17
Staple-based wall hangings,19.104,5.7312
Ibico Standard Transparent Covers,49.44,24.2256
Xerox 222,10.368,3.6288
"Belkin 19"" Vented Equipment Shelf, Black",154.44,1.5444
Belkin 6 Outlet Metallic Surge Strip,60.984,4.5738
"Sauder Camden County Collection Libraries, Planked Cherry Finish",195.466,-13.7976
3M Hangers With Command Adhesive,23.68,6.216
Maxell 4.7GB DVD+R 5/Pack,2.376,0.7425
Avery 505,59.2,29.6
"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",22.0,9.68
Digium D40 VoIP phone,257.98,74.8142
Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,23.988,-15.992
Mediabridge Sport Armband iPhone 5s,23.976,-15.5844
Hon Every-Day Series Multi-Task Chairs,601.536,0.0
Advantus Map Pennant Flags and Round Head Tacks,7.9,2.528
"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",58.36,-24.803
Newell 343,16.464,1.4406
12-1/2 Diameter Round Wall Clock,39.96,-23.976
Fellowes Basic Home/Office Series Surge Protectors,25.96,7.5284
Acco 6 Outlet Guardian Standard Surge Suppressor,36.27,10.881
Xerox 224,6.48,3.1104
Pyle PMP37LED,1075.088,94.0701999999999
AT&T 1080 Corded phone,438.368,38.3572
Recycled Pressboard Report Cover with Reinforced Top Hinge,18.088,6.5569
O'Sullivan Living Dimensions 2-Shelf Bookcases,308.499,-18.147
"Eldon Spacemaker Box, Quick-Snap Lid, Clear",13.36,4.1416
Xerox 1884,39.96,18.7812
Binding Machine Supplies,145.85,70.008
Panasonic KX-TG9471B,783.96,78.396
Lumber Crayons,7.88,1.773
9-3/4 Diameter Round Wall Clock,41.37,17.3754
Xerox 1962,12.84,5.778
Xerox 1953,25.68,11.556
"Metal Folding Chairs, Beige, 4/Carton",47.516,-2.0364
Plymouth Boxed Rubber Bands by Plymouth,9.42,0.471
Xerox 228,12.96,6.2208
"Sauder Forest Hills Library, Woodland Oak Finish",704.9,56.392
Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,561.568,28.0784
Xerox 191,179.82,84.5154
"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",185.58,76.0878
"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",214.11,36.3987
Logitech diNovo Edge Keyboard,999.96,229.9908
"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",653.55,111.1035
Deluxe Heavy-Duty Vinyl Round Ring Binder,114.6,51.57
"Global Value Steno Chair, Gray",60.74,15.185
Deflect-o Glass Clear Studded Chair Mats,124.36,27.3592
Adjustable Depth Letter/Legal Cart,1088.76,315.7404
Computer Printout Index Tabs,6.72,2.352
Bevis 36 x 72 Conference Tables,298.776,7.46939999999999
Adtran 1202752G1,302.376,22.6782
Newell 314,8.928,0.557999999999999
Acco Perma 2700 Stacking Storage Drawers,47.584,-2.974
Xerox 1954,33.792,10.56
O'Sullivan Living Dimensions 5-Shelf Bookcases,300.5328,-97.2312
Avery Self-Adhesive Photo Pockets for Polaroid Photos,2.724,-4.3584
Poly String Tie Envelopes,3.264,1.1016
Embossed Ink Jet Note Cards,108.336,37.9176
Eldon Fold 'N Roll Cart System,55.92,6.291
Xerox 1942,78.304,29.364
"Carina Mini System Audio Rack, Model AR050B",443.92,-94.333
Plantronics Voyager Pro HD - Bluetooth Headset,155.976,54.5916
Newell 311,15.47,4.1769
Avery Poly Binder Pockets,7.16,3.4368
Belkin 6 Outlet Metallic Surge Strip,10.89,2.8314
Xerox 201,19.44,9.3312
Ibico Plastic Spiral Binding Combs,121.6,39.52
Cisco CP-7937G Unified IP Conference Station Phone,695.7,-27.828
Iceberg Mobile Mega Data/Printer Cart ,120.33,31.2858
Global Commerce Series High-Back Swivel/Tilt Chairs,1139.92,284.98
Xerox 1945,229.544,83.2097
Fellowes Officeware Wire Shelving,143.728,-32.3388
KeyTronic KT800P2 - Keyboard - Black,36.048,-0.901200000000001
"Global Manager's Adjustable Task Chair, Storm",845.488,-12.0784000000001
Stanley Bostitch Contemporary Electric Pencil Sharpeners,50.94,14.2632
Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,762.594,-1143.891
"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",56.28,15.7584
GBC DocuBind TL300 Electric Binding System,2690.97,1264.7559
ACCOHIDE Binder by Acco,7.434,-5.6994
Carina Double Wide Media Storage Towers in Natural & Black,64.784,-12.9568
"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",28.16,13.2352
"GE 4 Foot Flourescent Tube, 40 Watt",14.98,6.8908
"Master Caster Door Stop, Brown",20.32,6.9088
"Neat Ideas Personal Hanging Folder Files, Black",40.29,10.4754
Avery 498,20.23,9.5081
Global Troy Executive Leather Low-Back Tilter,1603.136,100.196
Hon Olson Stacker Stools,225.296,22.5296
Kingston Digital DataTraveler 32GB USB 2.0,67.8,4.068
Nokia Lumia 925,377.97,98.2722
O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,1628.82,374.6286
Xerox 1945,286.93,140.5957
Xerox 2000,20.736,7.2576
Sterilite Officeware Hinged File Box,31.44,8.4888
Staple holder,83.79,22.6233
Newell 345,59.52,15.4752
Staple remover,31.92,9.2568
Staple remover,14.72,-3.312
Acco Perma 4000 Stacking Storage Drawers,38.976,-2.436
Dana Swing-Arm Lamps,17.088,1.068
Xerox 1951,74.352,23.235
Office Star - Mesh Screen back chair with Vinyl seat,314.352,-35.3646
"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",4.26,1.7466
Tennsco Regal Shelving Units,811.28,24.3384
Ideal Clamps,6.03,2.9547
Global Super Steno Chair,153.568,-5.75880000000002
Global Ergonomic Managers Chair,1013.488,76.0116
Quality Park Security Envelopes,52.34,24.5998
American Pencil,4.66,1.3514
Logitech Gaming G510s - Keyboard,254.97,91.7892
Storex DuraTech Recycled Plastic Frosted Binders,25.44,12.72
Acme Forged Steel Scissors with Black Enamel Handles,27.93,8.0997
GBC Standard Plastic Binding Systems Combs,8.85,-13.7175
"Eldon Regeneration Recycled Desk Accessories, Smoke",6.96,2.2272
Heavy-Duty E-Z-D Binders,17.456,5.8914
Global Deluxe Steno Chair,307.92,-34.641
Newell 327,6.63,1.7901
Xerox 1996,12.96,6.2208
Xerox 213,32.4,15.552
"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",23.85,10.7325
"Global Stack Chair without Arms, Black",51.96,12.99
Avery Non-Stick Heavy Duty View Round Locking Ring Binders,17.94,8.6112
Xerox 1969,11.56,5.6644
Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),26.4,11.88
"Eldon 200 Class Desk Accessories, Smoke",69.08,29.0136
I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,35.88,10.0464
Peel-Off China Markers,49.65,20.853
Hewlett Packard 310 Color Digital Copier,959.968,119.996
Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,408.422,-5.83460000000002
Hewlett Packard 310 Color Digital Copier,479.984,59.998
Avery 520,12.6,6.048
Xerox 1935,184.66,84.9436
Xerox 1978,23.12,8.381
"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",37.464,12.1758
Global Commerce Series Low-Back Swivel/Tilt Chairs,539.658,-7.7094000000001
"Dual Level, Single-Width Filing Carts",310.12,80.6312
Xerox 1971,8.56,3.852
Sterilite Officeware Hinged File Box,52.4,14.148
Avery 513,14.94,6.8724
Rubber Band Ball,11.22,0.224400000000001
"Belkin 325VA UPS Surge Protector, 6'",387.136,24.196
Staple envelope,41.4,19.458
Boston 16750 Black Compact Battery Pencil Sharpener,35.0,10.5
Ibico Standard Transparent Covers,39.552,14.3376
AT&T 17929 Lendline Telephone,135.72,35.2872
GBC Standard Plastic Binding Systems' Combs,12.56,5.652
Samsung Rugby III,263.96,71.2692
"Eberhard Faber 3 1/2"" Golf Pencils",5.952,0.372
Advantus Map Pennant Flags and Round Head Tacks,15.8,2.37
Nu-Dell Float Frame 11 x 14 1/2,14.368,3.9512
"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",70.448,12.3284
Space Solutions Commercial Steel Shelving,129.3,6.46499999999999
GBC Instant Report Kit,3.882,-5.823
Staples,6.08,3.04
"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",19.9,8.955
"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",70.71,4.94969999999999
"Eldon 200 Class Desk Accessories, Smoke",18.84,7.9128
Newell 346,8.64,2.5056
GBC DocuBind P400 Electric Binding System,1633.188,-1306.5504
"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",19.76,8.2992
"ACCOHIDE 3-Ring Binder, Blue, 1""",6.608,2.2302
Presstex Flexible Ring Binders,7.28,2.73
Global Ergonomic Managers Chair,144.784,10.8588
Plantronics Calisto P620-M USB Wireless Speakerphone System,156.792,13.7193
Google Nexus 5,431.976,26.9985
Jet-Pak Recycled Peel 'N' Seal Padded Mailers,35.89,16.1505
Ibico Plastic and Wire Spiral Binding Combs,47.208,15.3426
Xerox 1880,248.08,116.5976
"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",189.7,89.159
GBC Standard Therm-A-Bind Covers,59.808,19.4376
Global Highback Leather Tilter in Burgundy,90.99,14.5584
"Lifetime Advantage Folding Chairs, 4/Carton",1526.56,427.4368
"Global High-Back Leather Tilter, Burgundy",368.97,40.5867
"File Shuttle II and Handi-File, Black",305.01,76.2525
"Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock",18.7,7.106
Advantus Panel Wall Acrylic Frame,38.29,16.4647
"Eldon 400 Class Desk Accessories, Black Carbon",26.25,11.025
"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",64.96,22.736
"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",43.7,20.539
Memorex Micro Travel Drive 8 GB,41.6,13.0
Xerox 1978,23.12,8.381
Harbour Creations 67200 Series Stacking Chairs,113.888,9.9652
"Tenex V2T-RE Standard Weight Series Chair Mat, 45"" x 53"", Lip 25"" x 12""",113.568,-5.6784
Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,7.92,0.693
Samsung Galaxy Mega 6.3,671.984,50.3988
GE DSL Phone Line Filter,39.99,11.5971
"Situations Contoured Folding Chairs, 4/Set",191.646,31.941
DXL Angle-View Binders with Locking Rings by Samsill,2.313,-1.9275
Avery Hole Reinforcements,19.936,7.2268
"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",45.92,21.5824
Strathmore Photo Mount Cards,20.34,9.3564
Avery 478,39.28,19.2472
"Global Deluxe Stacking Chair, Gray",81.568,9.1764
"Global Value Steno Chair, Gray",97.184,6.074
Prestige Round Ring Binders,24.32,8.208
"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",18.96,7.584
DAX Wood Document Frame,32.952,-19.7712
Staple magnet,30.016,3.0016
"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",499.584,43.7136
Xerox 220,31.104,10.8864
Avery Durable Poly Binders,13.272,-10.6176
"Executive Impressions 12"" Wall Clock",28.272,6.3612
Carina Double Wide Media Storage Towers in Natural & Black,259.136,-51.8272
Peel & Stick Add-On Corner Pockets,10.8,5.184
Chromcraft Round Conference Tables,244.006,-31.3722
Xerox 198,15.936,5.3784
"Safco Chair Connectors, 6/Carton",188.552,-2.69360000000003
X-Rack File for Hanging Folders,22.58,5.8708
Global Highback Leather Tilter in Burgundy,545.94,87.3504
Xerox 1997,20.736,7.2576
"DataProducts Ampli Magnifier Task Lamp, Black,",43.296,4.3296
"Safco Chair Connectors, 6/Carton",123.136,13.8528
Self-Adhesive Ring Binder Labels,11.264,3.8016
File Shuttle I and Handi-File,53.424,4.6746
"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",275.49,-170.8038
Eldon Expressions Mahogany Wood Desk Collection,24.96,6.24
"Wirebound Service Call Books, 5 1/2"" x 4""",19.36,9.2928
"Fellowes Strictly Business Drawer File, Letter/Legal Size",1267.65,152.118
SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,12.99,0.779399999999999
"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",18.56,6.496
Fellowes Officeware Wire Shelving,449.15,8.98299999999999
Avery Heavy-Duty EZD  Binder With Locking Rings,31.248,10.9368
Kensington 6 Outlet Guardian Standard Surge Protector,61.44,16.5888
